sentiment,confidence,image_url
Highly positive,0.5203,http://farm1.staticflickr.com/21/34634250_5cadc9e693.jpg
Highly negative,0.5175,http://farm2.staticflickr.com/1126/5141057702_153d50f8d3.jpg
Negative,0.7211,http://farm7.staticflickr.com/6200/6131141968_68aac4cd96.jpg
Positive,0.602,http://farm4.staticflickr.com/3389/3436815703_c33b61131c.jpg
Positive,0.5975,http://farm1.staticflickr.com/23/27708611_6d37799f89.jpg
Negative,0.7989,http://farm3.staticflickr.com/2496/3926620674_9aacfffaa4.jpg
Positive,0.5985,http://farm8.staticflickr.com/7153/6564909989_dfd47f708f.jpg
Negative,0.7207,http://farm3.staticflickr.com/2044/2470241554_d1d3fcae21.jpg
Negative,0.8371,http://farm3.staticflickr.com/2456/3880285625_dafe666029.jpg
Highly positive,0.5231,http://farm4.staticflickr.com/3269/2749660963_d4058a5d7a.jpg
Highly negative,0.5201,http://farm3.staticflickr.com/2706/4303517685_8f00c0e5f3.jpg
Positive,0.7994,http://farm8.staticflickr.com/7228/7237703280_587ed330ea.jpg
Positive,0.5565,http://farm3.staticflickr.com/2131/4509886094_d0b91b06c3.jpg
Positive,0.5603,http://farm4.staticflickr.com/3794/10063458265_ded50d820e.jpg
Negative,0.8392,http://farm4.staticflickr.com/3056/2979330335_62cc4d725e.jpg
Negative,0.6012,http://farm8.staticflickr.com/7066/6895572311_07a05517ca.jpg
Negative,0.7608,http://farm6.staticflickr.com/5230/5672469572_2bca9aac89.jpg
Negative,0.7588,http://farm7.staticflickr.com/6181/6065545836_8d2aa701b5.jpg
Positive,0.5958,http://farm3.staticflickr.com/2264/2658719484_fe32dfeee2.jpg
Positive,0.9202,http://farm6.staticflickr.com/5008/5217483329_d09f75701d.jpg
Negative,0.5196,http://farm4.staticflickr.com/3193/3001355604_74f894c1e5.jpg
Highly negative,0.718,http://farm6.staticflickr.com/5143/5660320466_75c485f73a.jpg
Negative,0.718,http://farm1.staticflickr.com/151/383610134_80fda95f36.jpg
Positive,0.8004,http://farm7.staticflickr.com/6058/6305234110_ca24bcbd2e.jpg
Highly negative,0.7616,http://farm4.staticflickr.com/3140/3000502165_2d96aef1bd.jpg
Negative,0.8026,http://farm5.staticflickr.com/4141/4813770970_c8449cfd29.jpg
Positive,0.7612,http://farm4.staticflickr.com/3134/3133343971_ddea7c494f.jpg
Positive,0.6376,http://farm4.staticflickr.com/3327/3493974185_7297fcf4a9.jpg
Positive,0.6424,http://farm4.staticflickr.com/3277/2828791394_bbac383d56.jpg
Negative,0.8773,http://farm8.staticflickr.com/7174/6727280521_a85da6016c.jpg
Negative,0.5974,http://farm3.staticflickr.com/2274/1622801517_1404c51492.jpg
Negative,0.7583,http://farm5.staticflickr.com/4070/4715318423_2e79501caf.jpg
Negative,0.7183,http://farm4.staticflickr.com/3127/3117278293_df45b80ec9.jpg
Positive,0.5978,http://farm9.staticflickr.com/8198/8170965518_68aabb84c4.jpg
Positive,0.5991,http://farm2.staticflickr.com/1229/1080146993_fb363a20f4.jpg
Negative,0.684,http://farm6.staticflickr.com/5126/5273409741_3dbd647a75.jpg
Negative,0.5981,http://farm3.staticflickr.com/2549/3780042854_f66cd0b54a.jpg
Highly positive,0.523,http://farm3.staticflickr.com/2715/4289935420_fbf6a10b50.jpg
Positive,0.7578,http://farm4.staticflickr.com/3236/3010001498_7f5b91febc.jpg
Highly negative,0.5593,http://farm3.staticflickr.com/2472/3880816317_ba89585556.jpg
Negative,0.7668,http://farm3.staticflickr.com/2092/2310209464_176f4e3415.jpg
Highly negative,0.5605,http://farm3.staticflickr.com/2804/4346462028_d6f4d657a5.jpg
Positive,0.7237,http://farm7.staticflickr.com/6187/6139426436_6339a5a550.jpg
Highly negative,0.6037,http://farm2.staticflickr.com/1236/5122451554_9b2f2baa7e.jpg
Negative,0.6036,http://farm5.staticflickr.com/4128/5128206638_88b3140dbf.jpg
Negative,0.759,http://farm4.staticflickr.com/3215/3108410947_190c84f299.jpg
Positive,0.6381,http://farm4.staticflickr.com/3335/3316786542_5baa8979f7.jpg
Highly positive,0.8388,http://farm9.staticflickr.com/8225/8500134412_3b062262f7.jpg
Negative,0.6795,http://farm6.staticflickr.com/5498/11431031634_94004110c2.jpg
Highly negative,0.6016,http://farm4.staticflickr.com/3558/3390652406_e64eaea5bc.jpg
Negative,0.7157,http://farm3.staticflickr.com/2579/4128007446_397c8026fa.jpg
Positive,0.6404,http://farm9.staticflickr.com/8442/7864101720_3884bf6258.jpg
Negative,0.5158,http://farm9.staticflickr.com/8466/8112709767_3a8e7af6f7.jpg
Positive,0.8406,http://farm7.staticflickr.com/6024/5881963101_3e99d7a737.jpg
Negative,0.8045,http://farm5.staticflickr.com/4128/5083006868_2d0be6d7a8.jpg
Highly negative,0.681,http://farm3.staticflickr.com/2828/11431006715_b16bcdd1fd.jpg
Highly positive,0.5993,http://farm5.staticflickr.com/4100/4780224406_0ddab95991.jpg
Negative,0.6839,http://farm9.staticflickr.com/8117/8624006768_c2403aef7a.jpg
Positive,0.5587,http://farm4.staticflickr.com/3017/2754927989_68e12c2814.jpg
Positive,0.6809,http://farm4.staticflickr.com/3786/10118786654_f7b36e9027.jpg
Negative,0.6372,http://farm8.staticflickr.com/7010/6671581251_8e3b41e109.jpg
Highly positive,0.5592,http://farm8.staticflickr.com/7154/6827018401_9ed80646f4.jpg
Positive,0.5997,http://farm7.staticflickr.com/6195/6103336313_f2c67fa502.jpg
Positive,0.6385,http://farm5.staticflickr.com/4031/5150851337_51aa69e26c.jpg
Positive,0.5985,http://farm4.staticflickr.com/3567/3531531924_bdd4b85ddf.jpg
Highly negative,0.5612,http://farm3.staticflickr.com/2273/2053536613_50c2342a79.jpg
Highly positive,0.52,http://farm1.staticflickr.com/25/50592694_1f70b421f8.jpg
Highly positive,0.6,http://farm7.staticflickr.com/6039/6869365418_1729bf461f.jpg
Positive,0.7195,http://farm4.staticflickr.com/3196/2715544397_9f4f0b6472.jpg
Highly positive,0.5238,http://farm1.staticflickr.com/45/150682440_60c8c83d1b.jpg
Negative,0.6018,http://farm4.staticflickr.com/3179/2871827350_0d67301595.jpg
Highly negative,0.6816,http://farm9.staticflickr.com/8044/8112703251_f90c2de888.jpg
Negative,0.5173,http://farm4.staticflickr.com/3224/3047363210_47a120c7ce.jpg
Highly negative,0.5215,http://farm3.staticflickr.com/2819/10516757083_7fc914aa26.jpg
Highly negative,0.5585,http://farm4.staticflickr.com/3208/3108378419_3300d1862a.jpg
Highly negative,0.6839,http://farm4.staticflickr.com/3099/3215790369_247613a9a8.jpg
Negative,0.522,http://farm5.staticflickr.com/4033/4488877035_02df1d9c84.jpg
Negative,0.525,http://farm4.staticflickr.com/3036/3000473633_309b1cd30d.jpg
Highly negative,0.6777,http://farm4.staticflickr.com/3150/3001339166_110b04c894.jpg
Highly negative,0.6794,http://farm3.staticflickr.com/2732/4321732999_f44a2a517e.jpg
Positive,0.8802,http://farm4.staticflickr.com/3581/3666765124_6cd4bbb5a2.jpg
Negative,0.6394,http://farm9.staticflickr.com/8052/8079645685_86630d4c96.jpg
Negative,0.602,http://farm4.staticflickr.com/3111/2859508039_527a06afb7.jpg
Highly negative,0.5621,http://farm6.staticflickr.com/5224/5687027337_bd1c07bc1c.jpg
Positive,0.5988,http://farm3.staticflickr.com/2521/3899939358_583a2dc32b.jpg
Negative,0.6783,http://farm3.staticflickr.com/2040/2054008614_8e6217cf82.jpg
Highly positive,0.5246,http://farm6.staticflickr.com/5258/5449064109_21914b06ba.jpg
Highly negative,0.5197,http://farm3.staticflickr.com/2291/1560412937_9b36315566.jpg
Positive,0.7601,http://farm4.staticflickr.com/3187/2732378476_6252e87b7d.jpg
Highly negative,0.6002,http://farm3.staticflickr.com/2851/11430861084_1a34a90963.jpg
Highly negative,0.6383,http://farm6.staticflickr.com/5262/5638804987_cb2ba5b7ee.jpg
Highly negative,0.6812,http://farm1.staticflickr.com/119/303997568_4ed878a470.jpg
Positive,0.6016,http://farm7.staticflickr.com/6198/6032573642_2899b545e5.jpg
Highly negative,0.7255,http://farm5.staticflickr.com/4069/4375891360_65a993a50b.jpg
Highly positive,0.7196,http://farm8.staticflickr.com/7244/7183965627_957e73aeb8.jpg
Positive,0.5551,http://farm3.staticflickr.com/2167/2205667113_3b8db27d14.jpg
Positive,0.7204,http://farm3.staticflickr.com/2675/4038921237_6473a568e2.jpg
Positive,0.8017,http://farm9.staticflickr.com/8304/7864100196_67a1f6a0cd.jpg
Positive,0.6789,http://farm1.staticflickr.com/21/31600287_28fb1020fd.jpg
Highly negative,0.7616,http://farm4.staticflickr.com/3342/3206163156_b18cd11d35.jpg
Negative,0.6036,http://farm3.staticflickr.com/2656/3926619296_fb81e278eb.jpg
Highly negative,0.5992,http://farm3.staticflickr.com/2757/4424400023_161f09295f.jpg
Highly negative,0.7183,http://farm1.staticflickr.com/69/209621391_d967f3981d.jpg
Negative,0.5573,http://farm1.staticflickr.com/85/209621390_c7e7c9d875.jpg
Positive,0.7667,http://farm6.staticflickr.com/5005/5332865944_83f362fe73.jpg
Positive,0.6013,http://farm6.staticflickr.com/5196/5879267479_ff2df649a4.jpg
Highly negative,0.6406,http://farm2.staticflickr.com/1019/527504968_ebf2d7bf94.jpg
Negative,0.7234,http://farm3.staticflickr.com/2429/3919034044_06528bd3cf.jpg
Highly negative,0.5962,http://farm5.staticflickr.com/4111/5184167559_099acfd075.jpg
Highly negative,0.5604,http://farm4.staticflickr.com/3068/3109239946_d9d4622923.jpg
Negative,0.9597,http://farm4.staticflickr.com/3067/2398082909_9bdcff36e5.jpg
Highly negative,0.6031,http://farm5.staticflickr.com/4082/4906312386_c64ae97e48.jpg
Positive,0.7228,http://farm4.staticflickr.com/3433/3388570838_6b6fe0fe1f.jpg
Negative,0.6389,http://farm6.staticflickr.com/5068/5745606331_f7fe7afc05.jpg
Positive,0.6372,http://farm6.staticflickr.com/5158/5881971069_a01329177c.jpg
Highly positive,0.5199,http://farm4.staticflickr.com/3459/3835687328_6f8fb72581.jpg
Positive,0.7617,http://farm2.staticflickr.com/1063/1321534065_40dc59c35d.jpg
Negative,0.4881,http://farm1.staticflickr.com/14/16550718_a61332d573.jpg
Positive,0.7224,http://farm6.staticflickr.com/5067/5881963491_7892e98ab7.jpg
Highly positive,0.6409,http://farm3.staticflickr.com/2697/4279648219_aa1d572db5.jpg
Positive,0.8406,http://farm7.staticflickr.com/6073/6086115912_b895a8525c.jpg
Highly negative,0.5195,http://farm8.staticflickr.com/7166/6455953635_3fc8dde1a3.jpg
Positive,0.7651,http://farm4.staticflickr.com/3206/2908453870_2e456b4969.jpg
Positive,0.5588,http://farm5.staticflickr.com/4002/4648890652_e4267664bb.jpg
Negative,0.5578,http://farm3.staticflickr.com/2720/4063539998_b3f7992cac.jpg
Highly negative,0.5163,http://farm5.staticflickr.com/4042/4375902170_c681f2f35d.jpg
Negative,0.6031,http://farm1.staticflickr.com/1/2287591_1cc92ba364.jpg
Positive,0.7596,http://farm2.staticflickr.com/1264/1428997623_c95de245c4.jpg
Positive,0.5201,http://farm4.staticflickr.com/3101/2634112251_89e4652d55.jpg
Positive,0.801,http://farm5.staticflickr.com/4132/4963471185_d6f62cbe7e.jpg
Positive,0.7201,http://farm8.staticflickr.com/7160/6397070677_7f83fb616f.jpg
Positive,0.8006,http://farm1.staticflickr.com/91/225390555_393bc30ee5.jpg
Positive,0.7977,http://farm5.staticflickr.com/4059/5130638612_924b2fe71a.jpg
Highly positive,0.5605,http://farm1.staticflickr.com/77/197214060_f9f344c7f5.jpg
Negative,0.8386,http://farm3.staticflickr.com/2430/3614416523_29eff72fbe.jpg
Negative,0.6361,http://farm1.staticflickr.com/23/27971243_6c441fad38.jpg
Highly positive,0.722,http://farm1.staticflickr.com/95/263676178_43cef419c1.jpg
Negative,0.8387,http://farm5.staticflickr.com/4013/4546630380_03df5ccc86.jpg
Positive,0.641,http://farm4.staticflickr.com/3557/3320478406_55672a9835.jpg
Positive,0.8424,http://farm3.staticflickr.com/2827/9608397917_c7eaa41e0f.jpg
Highly negative,0.5593,http://farm1.staticflickr.com/68/209621386_c8bd8d0c56.jpg
Negative,0.5578,http://farm7.staticflickr.com/6218/6291381152_32d2083805.jpg
Highly negative,0.6407,http://farm3.staticflickr.com/2023/1874512450_cdf2993238.jpg
Positive,0.5207,http://farm1.staticflickr.com/93/240022245_952d609f86.jpg
Negative,0.5179,http://farm4.staticflickr.com/3209/3001357776_da08ac6f92.jpg
Negative,0.5163,http://farm3.staticflickr.com/2688/4092101007_6440e2f0f3.jpg
Positive,0.5956,http://farm3.staticflickr.com/2611/3822501712_fa1d4c0874.jpg
Positive,0.7182,http://farm4.staticflickr.com/3290/3050843593_361629c00f.jpg
Positive,0.7582,http://farm4.staticflickr.com/3079/4552594029_061acc10fd.jpg
Positive,0.6416,http://farm4.staticflickr.com/3333/3190305540_dc7073f101.jpg
Negative,0.6016,http://farm4.staticflickr.com/3048/2600884230_dc955eea6b.jpg
Positive,0.6393,http://farm7.staticflickr.com/6230/6417392711_30cb0462c8.jpg
Highly negative,0.6,http://farm4.staticflickr.com/3123/2349019535_96d9af0831.jpg
Positive,0.7633,http://farm6.staticflickr.com/5264/5667115725_e52a29fa6c.jpg
Positive,0.8013,http://farm6.staticflickr.com/5092/5504622180_b3331074ab.jpg
Positive,0.8451,http://farm5.staticflickr.com/4153/5190064167_6aa0530892.jpg
Positive,0.5984,http://farm5.staticflickr.com/4066/4566157252_c3e1dfdbf0.jpg
Highly positive,0.5639,http://farm8.staticflickr.com/7447/10869895964_79048e2d34.jpg
Negative,0.6829,http://farm5.staticflickr.com/4053/4283302822_ca1e4617dc.jpg
Positive,0.6801,http://farm1.staticflickr.com/38/122067418_c18a2593d4.jpg
Negative,0.6032,http://farm1.staticflickr.com/154/358147919_9128d09158.jpg
Negative,0.636,http://farm2.staticflickr.com/1248/557484041_ace6b42514.jpg
Negative,0.5208,http://farm4.staticflickr.com/3525/4074602818_25825b9592.jpg
Negative,0.7602,http://farm4.staticflickr.com/3173/3000524083_1c09f7bb5d.jpg
Positive,0.8816,http://farm3.staticflickr.com/2763/4267922578_8fe5b6991e.jpg
Negative,0.919,http://farm1.staticflickr.com/85/206508272_e544224997.jpg
Positive,0.6811,http://farm8.staticflickr.com/7155/6438389727_95456f0fc3.jpg
Negative,0.4808,http://farm3.staticflickr.com/2736/4062806779_0f238e8ee6.jpg
Positive,0.8781,http://farm6.staticflickr.com/5189/5679547947_302b6c1253.jpg
Positive,0.7194,http://farm8.staticflickr.com/7223/6922635226_96ce924486.jpg
Highly negative,0.6409,http://farm5.staticflickr.com/4013/4345718945_fcb430a2aa.jpg
Negative,0.6012,http://farm4.staticflickr.com/3319/3317896361_a771483bc5.jpg
Positive,0.7192,http://farm4.staticflickr.com/3142/2908457412_fd56d55bfe.jpg
Highly negative,0.6813,http://farm9.staticflickr.com/8468/8112713000_ce9e45fca8.jpg
Neutral,0.4782,http://farm4.staticflickr.com/3197/3006160454_e5e7599c3b.jpg
Negative,0.677,http://farm4.staticflickr.com/3169/3001326160_2df9b5b543.jpg
Negative,0.691,http://farm4.staticflickr.com/3465/3941954445_7433c833a2.jpg
Positive,0.6418,http://farm6.staticflickr.com/5302/5650847281_fba4f449ca.jpg
Positive,0.6066,http://farm1.staticflickr.com/129/386278260_032530886b.jpg
Negative,0.7189,http://farm1.staticflickr.com/49/136799676_00369be00e.jpg
Positive,0.5549,http://farm3.staticflickr.com/2293/2164511347_dae9c44514.jpg
Negative,0.5232,http://farm1.staticflickr.com/204/465032752_bf2d20c5c9.jpg
Highly negative,0.5216,http://farm8.staticflickr.com/7002/6741702977_71dbcaf632.jpg
Highly negative,0.561,http://farm8.staticflickr.com/7183/6857463295_daa981ff44.jpg
Positive,0.681,http://farm4.staticflickr.com/3566/3340145274_179fb76935.jpg
Highly positive,0.5215,http://farm4.staticflickr.com/3179/3017889685_c4d83a5035.jpg
Positive,0.5601,http://farm8.staticflickr.com/7178/6814417136_cbcb8a8efc.jpg
Positive,0.5622,http://farm6.staticflickr.com/5003/5253319844_546144d8eb.jpg
Negative,0.5196,http://farm2.staticflickr.com/1037/5184772954_a49fc573f3.jpg
Highly negative,0.6414,http://farm8.staticflickr.com/7001/6749695973_f2f9c4213f.jpg
Positive,0.5173,http://farm7.staticflickr.com/6062/6145648769_463eb5db71.jpg
Highly negative,0.5212,http://farm3.staticflickr.com/2800/4375904350_58a4d88fcc.jpg
Negative,0.5602,http://farm4.staticflickr.com/3042/3001341064_cfe36e34f5.jpg
Highly negative,0.6422,http://farm4.staticflickr.com/3129/3135739607_5e376fd976.jpg
Positive,0.679,http://farm4.staticflickr.com/3250/2923347933_ba6ff17689.jpg
Highly negative,0.5591,http://farm4.staticflickr.com/3494/4043432423_dd9ea510ae.jpg
Highly negative,0.639,http://farm9.staticflickr.com/8472/8112711618_936164f114.jpg
Positive,0.8006,http://farm8.staticflickr.com/7050/6957580835_147ef5c071.jpg
Negative,0.5606,http://farm3.staticflickr.com/2021/2510391371_243ab347a2.jpg
Highly positive,0.5621,http://farm8.staticflickr.com/7183/13724147013_bc5ea91a9d.jpg
Highly positive,0.5213,http://farm3.staticflickr.com/2457/3570039588_66f07e8c42.jpg
Positive,0.5545,http://farm8.staticflickr.com/7452/11647726594_0cd2ca1d78.jpg
Negative,0.5588,http://farm6.staticflickr.com/5120/5896678351_df03d5a10e.jpg
Positive,0.5198,http://farm5.staticflickr.com/4149/4964557972_e386db8228.jpg
Negative,0.7565,http://farm6.staticflickr.com/5090/5375945606_828dc07c4b.jpg
Highly negative,0.7216,http://farm3.staticflickr.com/2771/4375119273_266f4eb34f.jpg
Positive,0.8398,http://farm5.staticflickr.com/4051/4666252122_265b3f9eba.jpg
Highly negative,0.8033,http://farm2.staticflickr.com/1271/4668910563_c32420a944.jpg
Positive,0.6737,http://farm3.static.flickr.com/2314/2171575576_bbd3714a12.jpg
Positive,0.6729,http://farm1.static.flickr.com/195/470960261_9ed5534ec4.jpg
Positive,0.6677,http://farm3.static.flickr.com/2328/2171661148_bc6b2bc802.jpg
Positive,0.6667,http://farm1.static.flickr.com/88/275254452_213ecf3499.jpg
Positive,0.3407,http://farm1.static.flickr.com/208/503541270_b675e627ff.jpg
Positive,0.6705,http://farm1.static.flickr.com/29/45967989_9ce945b380.jpg
Positive,0.3361,http://farm3.static.flickr.com/2413/1810249158_95cff04d8c.jpg
Positive,0.6709,http://farm1.static.flickr.com/184/394728150_cebdb67d9d.jpg
Positive,0.6594,http://farm2.static.flickr.com/1371/1058823750_4d6994f3fc.jpg
Negative,0.6613,http://farm4.static.flickr.com/3223/2514476611_56306d4704.jpg
Negative,1.0,http://farm1.static.flickr.com/19/102081471_1f16102e2a.jpg
Neutral,0.6635,http://farm1.static.flickr.com/39/76752134_4495c39f77.jpg
Neutral,0.6619,http://farm3.static.flickr.com/2085/2201388245_5ebcc9df0a.jpg
Neutral,0.6642,http://farm3.static.flickr.com/2244/2379591317_3075e9881f.jpg
Positive,1.0,http://farm1.static.flickr.com/146/381627786_f4ec74fa2b.jpg
Positive,0.663,http://farm2.static.flickr.com/1260/1039912533_6c4ca3992a.jpg
Highly positive,0.6674,http://farm1.static.flickr.com/39/75413496_c9e58ed79f.jpg
Positive,1.0,http://farm3.static.flickr.com/2172/1544755607_73d33849d4.jpg
Positive,0.6644,http://farm3.static.flickr.com/2375/2407307736_a398b92278.jpg
Neutral,0.6599,http://farm1.static.flickr.com/124/376305863_9eefd9a2d9.jpg
Negative,0.6639,http://farm3.static.flickr.com/2114/2387501160_23b24ebc35.jpg
Negative,0.6637,http://farm2.static.flickr.com/1190/1443282401_f1b1a66e65.jpg
Positive,1.0,http://farm2.static.flickr.com/1229/790186712_a5ff63698e.jpg
Highly positive,0.6663,http://farm2.static.flickr.com/1211/1396473235_e21699af39.jpg
Positive,1.0,http://farm1.static.flickr.com/96/265175665_630160ef0e.jpg
Positive,0.6675,http://farm1.static.flickr.com/230/509718654_f804104b07.jpg
Neutral,0.6649,http://farm1.static.flickr.com/27/53362410_b7e3f6f794.jpg
Positive,0.6684,http://farm4.static.flickr.com/3217/2308474176_6327369c48.jpg
Neutral,0.6634,http://farm1.static.flickr.com/28/94259097_358e92b184.jpg
Positive,0.6994,http://farm1.static.flickr.com/81/239851145_c3fd3db5ec.jpg
Positive,1.0,http://farm4.static.flickr.com/3244/2738505664_312995c354.jpg
Positive,0.3348,http://farm3.static.flickr.com/2069/2144882926_a4007489df.jpg
Positive,1.0,http://farm4.static.flickr.com/3274/2657126308_7dfac50c9e.jpg
Positive,0.6595,http://farm1.static.flickr.com/68/174437577_3727ede36a.jpg
Positive,0.6681,http://farm3.static.flickr.com/2193/1494969853_d7b0f420e7.jpg
Positive,1.0,http://farm2.static.flickr.com/1024/780220795_dd7eb516dc.jpg
Positive,0.6639,http://farm1.static.flickr.com/140/317303673_d4de6c0e3e.jpg
Positive,1.0,http://farm1.static.flickr.com/57/213106700_b7e3cd6481.jpg
Positive,1.0,http://farm2.static.flickr.com/1179/1322994111_0df9ba53ff.jpg
Positive,0.666,http://farm3.static.flickr.com/2301/2051836059_84fef37224.jpg
Positive,0.676,http://farm3.static.flickr.com/2244/2216639096_d316e33144.jpg
Positive,0.6604,http://farm2.static.flickr.com/1192/542199492_d1131f46ac.jpg
